34F64B76676D,AP-TRJ-W-20,2020-10-31T18:29:12.822Z,1.5849
34F64B76676D,AP-TRJ-W-20,2020-10-31T18:30:12.822Z,1.5849
34F64B76676D,AP-TRI-O-04,2020-10-31T18:30:12.822Z,2.3263
34F64B76676D,AP-TRI-O-16,2020-10-31T18:30:12.822Z,1.9953
34F64B76676D,AP-E04-P4-A-19,2020-10-31T18:30:12.822Z,2.5119
34F64B76676D,AP-TRI-O-16,2020-10-31T18:31:12.822Z,1.9953
34F64B76676D,AP-TRI-O-04,2020-10-31T18:31:12.822Z,2.3263
34F64B76676D,AP-E04-P4-A-19,2020-10-31T18:31:12.822Z,2.5119
34F64B76676D,AP-E04-P4-A-19,2020-10-31T18:32:12.822Z,0.2929
34F64B76676D,AP-E04-P4-E-05,2020-10-31T18:32:12.822Z,2.7123
34F64B76676D,AP-E04-P4-E-05,2020-10-31T18:33:12.822Z,2.7123
34F64B76676D,AP-E04-P4-A-19,2020-10-31T18:33:12.822Z,0.2929
34F64B76676D,AP-E04-P4-E-05,2020-10-31T18:34:12.822Z,2.7123
34F64B76676D,AP-E04-P4-A-19,2020-10-31T18:34:12.822Z,0.5843
34F64B76676D,AP-E04-P4-A-19,2020-10-31T18:35:12.822Z,0.4299
34F64B76676D,AP-E04-P4-E-05,2020-10-31T18:35:12.822Z,2.5119
34F64B76676D,AP-E04-P4-A-19,2020-10-31T18:36:12.821Z,0.5843
34F64B76676D,AP-E04-P4-E-05,2020-10-31T18:36:12.821Z,2.5119
34F64B76676D,AP-E04-P4-A-19,2020-10-31T18:37:12.822Z,0.3415
34F64B76676D,AP-E04-P4-A-19,2020-10-31T18:38:12.822Z,2.9286
34F64B76676D,AP-E04-P4-A-19,2020-10-31T18:39:12.822Z,0.7356
34F64B76676D,AP-E04-P4-A-19,2020-10-31T18:40:12.822Z,0.5012
34F64B76676D,AP-E04-P4-E-05,2020-10-31T18:41:12.822Z,2.7123
34F64B76676D,AP-E04-P4-A-19,2020-10-31T18:41:12.822Z,0.5012
34F64B76676D,AP-E04-P4-A-19,2020-10-31T18:42:12.822Z,0.3981
34F64B76676D,AP-E04-P4-E-05,2020-10-31T18:42:12.822Z,2.7123
34F64B76676D,AP-E04-P4-A-19,2020-10-31T18:43:12.822Z,2.5119
