60AB67B94E5D,AP-TRJ-W-20,2020-10-31T18:29:12.822Z,341454.8874
60AB67B94E5D,AP-TRJ-W-20,2020-10-31T18:30:12.822Z,341454.8874
60AB67B94E5D,AP-TRI-O-04,2020-10-31T18:30:12.822Z,501187.2336
60AB67B94E5D,AP-TRI-O-16,2020-10-31T18:30:12.822Z,429866.2347
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:30:12.822Z,541169.5265
60AB67B94E5D,AP-TRI-O-16,2020-10-31T18:31:12.822Z,429866.2347
60AB67B94E5D,AP-TRI-O-04,2020-10-31T18:31:12.822Z,501187.2336
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:31:12.822Z,541169.5265
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:32:12.822Z,63095.7344
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:32:12.822Z,584341.4134
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:33:12.822Z,584341.4134
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:33:12.822Z,63095.7344
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:34:12.822Z,584341.4134
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:34:12.822Z,125892.5412
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:35:12.822Z,92611.8728
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:35:12.822Z,541169.5265
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:36:12.821Z,125892.5412
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:36:12.821Z,541169.5265
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:37:12.822Z,73564.2254
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:38:12.822Z,630957.3445
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:39:12.822Z,158489.3192
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:40:12.822Z,107977.5162
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:41:12.822Z,584341.4134
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:41:12.822Z,107977.5162
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:42:12.822Z,85769.5899
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:42:12.822Z,584341.4134
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:43:12.822Z,541169.5265
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:43:12.822Z,584341.4134
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:44:12.822Z,92611.8728
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:45:12.822Z,92611.8728
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:46:12.822Z,92611.8728
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:46:12.822Z,584341.4134
60AB67B94E5D,AP-TRI-O-04,2020-10-31T18:46:12.822Z,630957.3445
60AB67B94E5D,AP-TRI-O-04,2020-10-31T18:47:12.822Z,630957.3445
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:47:12.822Z,584341.4134
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:47:12.822Z,92611.8728
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:53:22.962Z,584341.4134
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:53:22.962Z,116591.4401
60AB67B94E5D,AP-TRI-O-04,2020-10-31T18:53:22.962Z,630957.3445
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:54:22.962Z,398107.1706
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:54:22.962Z,501187.2336
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:55:22.962Z,501187.2336
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:55:22.962Z,398107.1706
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:56:22.962Z,341454.8874
60AB67B94E5D,AP-TRJ-W-20,2020-10-31T18:57:22.962Z,541169.5265
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:57:22.962Z,116591.4401
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:57:22.962Z,316227.766
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:58:22.962Z,316227.766
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:58:22.962Z,79432.8235
60AB67B94E5D,AP-TRJ-W-20,2020-10-31T18:58:22.962Z,541169.5265
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T18:59:22.962Z,501187.2336
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T18:59:22.962Z,42986.6235
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:00:22.962Z,541169.5265
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:00:22.962Z,146779.9268
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:01:22.962Z,100000.0
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:01:22.962Z,541169.5265
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:02:22.962Z,501187.2336
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:02:22.962Z,464158.8834
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:03:22.962Z,73564.2254
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:03:22.962Z,501187.2336
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:04:22.962Z,584341.4134
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:04:22.962Z,368694.5065
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:05:22.962Z,73564.2254
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:05:22.962Z,584341.4134
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:06:22.962Z,584341.4134
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:06:22.962Z,398107.1706
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:07:22.962Z,584341.4134
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:07:22.962Z,79432.8235
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:08:22.961Z,85769.5899
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:08:22.961Z,541169.5265
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:09:22.962Z,541169.5265
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:09:22.962Z,398107.1706
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:10:22.962Z,92611.8728
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:11:22.962Z,79432.8235
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:12:22.962Z,85769.5899
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:13:22.962Z,92611.8728
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:14:22.962Z,100000.0
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:15:22.961Z,92611.8728
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:15:22.961Z,584341.4134
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:16:22.962Z,541169.5265
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:16:22.962Z,316227.766
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:17:22.962Z,92611.8728
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:17:22.962Z,429866.2347
60AB67B94E5D,AP-TRJ-W-20,2020-10-31T19:17:22.962Z,541169.5265
60AB67B94E5D,AP-TRJ-W-20,2020-10-31T19:18:22.962Z,541169.5265
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:18:22.962Z,429866.2347
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:18:22.962Z,50118.7234
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:19:22.962Z,42986.6235
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:20:22.962Z,50118.7234
60AB67B94E5D,AP-TRJ-W-20,2020-10-31T19:21:22.962Z,584341.4134
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:21:22.962Z,50118.7234
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:21:22.962Z,429866.2347
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:22:22.962Z,429866.2347
60AB67B94E5D,AP-TRJ-W-20,2020-10-31T19:22:22.962Z,584341.4134
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:22:22.962Z,36869.4506
60AB67B94E5D,AP-TRJ-W-20,2020-10-31T19:23:22.961Z,501187.2336
60AB67B94E5D,AP-E04-P4-E-05,2020-10-31T19:23:22.961Z,398107.1706
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:23:22.961Z,50118.7234
60AB67B94E5D,AP-E04-P4-A-19,2020-10-31T19:24:22.962Z,50118.7234
